GT_string	Paternal	Maternal	Missing_ind_num	Missing_ind	Chromosome_type
NA_0_1_0_NA_1_1	B	C	2	A_AB	X
NA_0_1_1_NA_0_0	B	N	2	A_AB	X
NA_0_1_1_NA_1_0	B	N	2	A_AB	X
NA_0_1_1_NA_1_1	B	N	2	A_AB	X
NA_0_1_1_NA_2_1	B	N	2	A_AB	X
NA_0_1_2_NA_1_0	B	C	2	A_AB	X
NA_0_1_2_NA_1_1	B	D	2	A_AB	X
NA_0_1_2_NA_2_1	B	N	2	A_AB	X
NA_0_2_0_NA_1_0	B	D	2	A_AB	X
NA_0_2_0_NA_1_1	B	C	2	A_AB	X
NA_0_2_1_NA_1_0	B	D	2	A_AB	X
NA_0_2_1_NA_1_1	B	C	2	A_AB	X
NA_0_2_1_NA_2_1	B	N	2	A_AB	X
NA_0_2_2_NA_2_1	B	N	2	A_AB	X
NA_1_0_0_NA_0_0	B	N	2	A_AB	X
NA_1_0_0_NA_0_1	B	N	2	A_AB	X
NA_1_0_1_NA_0_0	B	N	2	A_AB	X
NA_1_0_1_NA_1_0	B	C	2	A_AB	X
NA_1_0_1_NA_0_1	B	N	2	A_AB	X
NA_1_0_1_NA_1_2	B	D	2	A_AB	X
NA_1_0_2_NA_1_0	B	C	2	A_AB	X
NA_1_0_2_NA_1_2	B	D	2	A_AB	X
NA_1_1_0_NA_0_0	B	N	2	A_AB	X
NA_1_1_0_NA_1_0	B	D	2	A_AB	X
NA_1_1_0_NA_0_1	B	N	2	A_AB	X
NA_1_1_0_NA_1_2	B	C	2	A_AB	X
NA_1_1_1_NA_0_0	B	N	2	A_AB	X
NA_1_1_1_NA_1_0	B	N	2	A_AB	X
NA_1_1_1_NA_1_1	B	N	2	A_AB	X
NA_1_1_1_NA_2_1	B	N	2	A_AB	X
NA_1_1_1_NA_0_1	B	N	2	A_AB	X
NA_1_1_1_NA_1_2	B	N	2	A_AB	X
NA_1_1_1_NA_2_2	B	N	2	A_AB	X
NA_1_1_2_NA_1_0	B	C	2	A_AB	X
NA_1_1_2_NA_2_1	B	N	2	A_AB	X
NA_1_1_2_NA_1_2	B	D	2	A_AB	X
NA_1_1_2_NA_2_2	B	N	2	A_AB	X
NA_1_2_0_NA_1_0	B	D	2	A_AB	X
NA_1_2_0_NA_1_2	B	C	2	A_AB	X
NA_1_2_1_NA_1_0	B	D	2	A_AB	X
NA_1_2_1_NA_2_1	B	N	2	A_AB	X
NA_1_2_1_NA_1_2	B	C	2	A_AB	X
NA_1_2_1_NA_2_2	B	N	2	A_AB	X
NA_1_2_2_NA_2_1	B	N	2	A_AB	X
NA_1_2_2_NA_2_2	B	N	2	A_AB	X
NA_2_0_0_NA_0_1	B	N	2	A_AB	X
NA_2_0_1_NA_0_1	B	N	2	A_AB	X
NA_2_0_1_NA_1_1	B	C	2	A_AB	X
NA_2_0_1_NA_1_2	B	D	2	A_AB	X
NA_2_0_2_NA_1_1	B	C	2	A_AB	X
NA_2_0_2_NA_1_2	B	D	2	A_AB	X
NA_2_1_0_NA_0_1	B	N	2	A_AB	X
NA_2_1_0_NA_1_1	B	D	2	A_AB	X
NA_2_1_0_NA_1_2	B	C	2	A_AB	X
NA_2_1_1_NA_0_1	B	N	2	A_AB	X
NA_2_1_1_NA_1_1	B	N	2	A_AB	X
NA_2_1_1_NA_1_2	B	N	2	A_AB	X
NA_2_1_1_NA_2_2	B	N	2	A_AB	X
NA_2_1_2_NA_1_1	B	C	2	A_AB	X
NA_2_1_2_NA_1_2	B	D	2	A_AB	X
NA_2_1_2_NA_2_2	B	N	2	A_AB	X
NA_2_2_0_NA_1_1	B	D	2	A_AB	X
NA_2_2_0_NA_1_2	B	C	2	A_AB	X
NA_2_2_1_NA_1_1	B	D	2	A_AB	X
NA_2_2_1_NA_1_2	B	C	2	A_AB	X
NA_2_2_1_NA_2_2	B	N	2	A_AB	X
NA_2_2_2_NA_2_2	B	N	2	A_AB	X
NA_0_0_0_0_NA_0	B	N	2	A_CD	X
NA_0_0_1_0_NA_1	B	D	2	A_CD	X
NA_0_0_2_0_NA_0	B	C	2	A_CD	X
NA_0_0_2_0_NA_1	B	D	2	A_CD	X
NA_0_1_0_0_NA_1	B	C	2	A_CD	X
NA_0_1_1_0_NA_0	B	N	2	A_CD	X
NA_0_1_1_0_NA_1	B	N	2	A_CD	X
NA_0_1_2_0_NA_0	B	C	2	A_CD	X
NA_0_2_0_0_NA_0	B	D	2	A_CD	X
NA_0_2_0_0_NA_1	B	C	2	A_CD	X
NA_0_2_1_0_NA_0	B	D	2	A_CD	X
NA_0_2_2_0_NA_1	B	N	2	A_CD	X
NA_1_0_0_0_NA_0	B	N	2	A_CD	X
NA_1_0_0_2_NA_1	B	N	2	A_CD	X
NA_1_0_1_0_NA_1	B	D	2	A_CD	X
NA_1_0_1_2_NA_2	B	D	2	A_CD	X
NA_1_0_2_0_NA_0	B	C	2	A_CD	X
NA_1_0_2_0_NA_1	B	D	2	A_CD	X
NA_1_0_2_2_NA_1	B	C	2	A_CD	X
NA_1_0_2_2_NA_2	B	D	2	A_CD	X
NA_1_1_0_0_NA_1	B	C	2	A_CD	X
NA_1_1_0_2_NA_2	B	C	2	A_CD	X
NA_1_1_1_0_NA_0	B	N	2	A_CD	X
NA_1_1_1_0_NA_1	B	N	2	A_CD	X
NA_1_1_1_2_NA_1	B	N	2	A_CD	X
NA_1_1_1_2_NA_2	B	N	2	A_CD	X
NA_1_1_2_0_NA_0	B	C	2	A_CD	X
NA_1_1_2_2_NA_1	B	C	2	A_CD	X
NA_1_2_0_0_NA_0	B	D	2	A_CD	X
NA_1_2_0_0_NA_1	B	C	2	A_CD	X
NA_1_2_0_2_NA_1	B	D	2	A_CD	X
NA_1_2_0_2_NA_2	B	C	2	A_CD	X
NA_1_2_1_0_NA_0	B	D	2	A_CD	X
NA_1_2_1_2_NA_1	B	D	2	A_CD	X
NA_1_2_2_0_NA_1	B	N	2	A_CD	X
NA_1_2_2_2_NA_2	B	N	2	A_CD	X
NA_2_0_0_2_NA_1	B	N	2	A_CD	X
NA_2_0_1_2_NA_2	B	D	2	A_CD	X
NA_2_0_2_2_NA_1	B	C	2	A_CD	X
NA_2_0_2_2_NA_2	B	D	2	A_CD	X
NA_2_1_0_2_NA_2	B	C	2	A_CD	X
NA_2_1_1_2_NA_1	B	N	2	A_CD	X
NA_2_1_1_2_NA_2	B	N	2	A_CD	X
NA_2_1_2_2_NA_1	B	C	2	A_CD	X
NA_2_2_0_2_NA_1	B	D	2	A_CD	X
NA_2_2_0_2_NA_2	B	C	2	A_CD	X
NA_2_2_1_2_NA_1	B	D	2	A_CD	X
NA_2_2_2_2_NA_2	B	N	2	A_CD	X
0_NA_NA_0_0_0_0	B	N	2	B_C	X
0_NA_NA_1_0_0_0	B	N	2	B_C	X
0_NA_NA_2_0_1_0	B	C	2	B_C	X
0_NA_NA_2_0_1_1	B	D	2	B_C	X
0_NA_NA_0_0_1_0	B	D	2	B_C	X
0_NA_NA_0_0_1_1	B	C	2	B_C	X
0_NA_NA_1_0_2_1	B	N	2	B_C	X
0_NA_NA_2_0_2_1	B	N	2	B_C	X
0_NA_NA_0_2_0_1	B	N	2	B_C	X
0_NA_NA_1_2_0_1	B	N	2	B_C	X
0_NA_NA_2_2_1_1	B	C	2	B_C	X
0_NA_NA_2_2_1_2	B	D	2	B_C	X
0_NA_NA_0_2_1_1	B	D	2	B_C	X
0_NA_NA_0_2_1_2	B	C	2	B_C	X
0_NA_NA_1_2_2_2	B	N	2	B_C	X
0_NA_NA_2_2_2_2	B	N	2	B_C	X
2_NA_NA_0_0_0_0	B	N	2	B_C	X
2_NA_NA_1_0_0_0	B	N	2	B_C	X
2_NA_NA_2_0_1_0	B	C	2	B_C	X
2_NA_NA_2_0_1_1	B	D	2	B_C	X
2_NA_NA_0_0_1_0	B	D	2	B_C	X
2_NA_NA_0_0_1_1	B	C	2	B_C	X
2_NA_NA_1_0_2_1	B	N	2	B_C	X
2_NA_NA_2_0_2_1	B	N	2	B_C	X
2_NA_NA_0_2_0_1	B	N	2	B_C	X
2_NA_NA_1_2_0_1	B	N	2	B_C	X
2_NA_NA_2_2_1_1	B	C	2	B_C	X
2_NA_NA_2_2_1_2	B	D	2	B_C	X
2_NA_NA_0_2_1_1	B	D	2	B_C	X
2_NA_NA_0_2_1_2	B	C	2	B_C	X
2_NA_NA_1_2_2_2	B	N	2	B_C	X
2_NA_NA_2_2_2_2	B	N	2	B_C	X
0_NA_0_NA_0_0_0	B	N	2	B_D	X
0_NA_0_NA_0_1_0	B	C	2	B_D	X
0_NA_0_NA_0_1_1	B	D	2	B_D	X
0_NA_1_NA_0_0_0	B	N	2	B_D	X
0_NA_1_NA_0_2_1	B	N	2	B_D	X
0_NA_2_NA_0_1_0	B	D	2	B_D	X
0_NA_2_NA_0_1_1	B	C	2	B_D	X
0_NA_2_NA_0_2_1	B	N	2	B_D	X
0_NA_0_NA_2_0_1	B	N	2	B_D	X
0_NA_0_NA_2_1_1	B	C	2	B_D	X
0_NA_0_NA_2_1_2	B	D	2	B_D	X
0_NA_1_NA_2_0_1	B	N	2	B_D	X
0_NA_1_NA_2_2_2	B	N	2	B_D	X
0_NA_2_NA_2_1_1	B	D	2	B_D	X
0_NA_2_NA_2_1_2	B	C	2	B_D	X
0_NA_2_NA_2_2_2	B	N	2	B_D	X
2_NA_0_NA_0_0_0	B	N	2	B_D	X
2_NA_0_NA_0_1_0	B	C	2	B_D	X
2_NA_0_NA_0_1_1	B	D	2	B_D	X
2_NA_1_NA_0_0_0	B	N	2	B_D	X
2_NA_1_NA_0_2_1	B	N	2	B_D	X
2_NA_2_NA_0_1_0	B	D	2	B_D	X
2_NA_2_NA_0_1_1	B	C	2	B_D	X
2_NA_2_NA_0_2_1	B	N	2	B_D	X
2_NA_0_NA_2_0_1	B	N	2	B_D	X
2_NA_0_NA_2_1_1	B	C	2	B_D	X
2_NA_0_NA_2_1_2	B	D	2	B_D	X
2_NA_1_NA_2_0_1	B	N	2	B_D	X
2_NA_1_NA_2_2_2	B	N	2	B_D	X
2_NA_2_NA_2_1_1	B	D	2	B_D	X
2_NA_2_NA_2_1_2	B	C	2	B_D	X
2_NA_2_NA_2_2_2	B	N	2	B_D	X
0_NA_0_0_NA_0_0	B	N	2	B_AB	X
0_NA_0_1_NA_0_0	B	N	2	B_AB	X
0_NA_0_1_NA_1_0	B	C	2	B_AB	X
0_NA_0_2_NA_1_0	B	C	2	B_AB	X
0_NA_1_0_NA_0_0	B	N	2	B_AB	X
0_NA_1_0_NA_1_0	B	D	2	B_AB	X
0_NA_1_1_NA_0_0	B	N	2	B_AB	X
0_NA_1_1_NA_1_0	B	N	2	B_AB	X
0_NA_1_1_NA_1_1	B	N	2	B_AB	X
0_NA_1_1_NA_2_1	B	N	2	B_AB	X
0_NA_1_2_NA_1_0	B	C	2	B_AB	X
0_NA_1_2_NA_2_1	B	N	2	B_AB	X
0_NA_2_0_NA_1_0	B	D	2	B_AB	X
0_NA_2_1_NA_1_0	B	D	2	B_AB	X
0_NA_2_1_NA_2_1	B	N	2	B_AB	X
0_NA_2_2_NA_2_1	B	N	2	B_AB	X
0_NA_0_0_NA_0_1	B	N	2	B_AB	X
0_NA_0_1_NA_0_1	B	N	2	B_AB	X
0_NA_0_1_NA_1_2	B	D	2	B_AB	X
0_NA_0_2_NA_1_2	B	D	2	B_AB	X
0_NA_1_0_NA_0_1	B	N	2	B_AB	X
0_NA_1_0_NA_1_2	B	C	2	B_AB	X
0_NA_1_1_NA_0_1	B	N	2	B_AB	X
0_NA_1_1_NA_1_2	B	N	2	B_AB	X
0_NA_1_1_NA_2_2	B	N	2	B_AB	X
0_NA_1_2_NA_1_2	B	D	2	B_AB	X
0_NA_1_2_NA_2_2	B	N	2	B_AB	X
0_NA_2_0_NA_1_2	B	C	2	B_AB	X
0_NA_2_1_NA_1_2	B	C	2	B_AB	X
0_NA_2_1_NA_2_2	B	N	2	B_AB	X
0_NA_2_2_NA_2_2	B	N	2	B_AB	X
2_NA_0_0_NA_0_0	B	N	2	B_AB	X
2_NA_0_1_NA_0_0	B	N	2	B_AB	X
2_NA_0_1_NA_1_0	B	C	2	B_AB	X
2_NA_0_2_NA_1_0	B	C	2	B_AB	X
2_NA_1_0_NA_0_0	B	N	2	B_AB	X
2_NA_1_0_NA_1_0	B	D	2	B_AB	X
2_NA_1_1_NA_0_0	B	N	2	B_AB	X
2_NA_1_1_NA_1_0	B	N	2	B_AB	X
2_NA_1_1_NA_1_1	B	N	2	B_AB	X
2_NA_1_1_NA_2_1	B	N	2	B_AB	X
2_NA_1_2_NA_1_0	B	C	2	B_AB	X
2_NA_1_2_NA_2_1	B	N	2	B_AB	X
2_NA_2_0_NA_1_0	B	D	2	B_AB	X
2_NA_2_1_NA_1_0	B	D	2	B_AB	X
2_NA_2_1_NA_2_1	B	N	2	B_AB	X
2_NA_2_2_NA_2_1	B	N	2	B_AB	X
2_NA_0_0_NA_0_1	B	N	2	B_AB	X
2_NA_0_1_NA_0_1	B	N	2	B_AB	X
2_NA_0_1_NA_1_2	B	D	2	B_AB	X
2_NA_0_2_NA_1_2	B	D	2	B_AB	X
2_NA_1_0_NA_0_1	B	N	2	B_AB	X
2_NA_1_0_NA_1_2	B	C	2	B_AB	X
2_NA_1_1_NA_0_1	B	N	2	B_AB	X
2_NA_1_1_NA_1_2	B	N	2	B_AB	X
2_NA_1_1_NA_2_2	B	N	2	B_AB	X
2_NA_1_2_NA_1_2	B	D	2	B_AB	X
2_NA_1_2_NA_2_2	B	N	2	B_AB	X
2_NA_2_0_NA_1_2	B	C	2	B_AB	X
2_NA_2_1_NA_1_2	B	C	2	B_AB	X
2_NA_2_1_NA_2_2	B	N	2	B_AB	X
2_NA_2_2_NA_2_2	B	N	2	B_AB	X
0_NA_0_0_0_NA_0	B	N	2	B_CD	X
0_NA_0_1_0_NA_1	B	D	2	B_CD	X
0_NA_0_2_0_NA_0	B	C	2	B_CD	X
0_NA_0_2_0_NA_1	B	D	2	B_CD	X
0_NA_1_0_0_NA_1	B	C	2	B_CD	X
0_NA_1_1_0_NA_0	B	N	2	B_CD	X
0_NA_1_1_0_NA_1	B	N	2	B_CD	X
0_NA_1_2_0_NA_0	B	C	2	B_CD	X
0_NA_2_0_0_NA_0	B	D	2	B_CD	X
0_NA_2_0_0_NA_1	B	C	2	B_CD	X
0_NA_2_1_0_NA_0	B	D	2	B_CD	X
0_NA_2_2_0_NA_1	B	N	2	B_CD	X
0_NA_0_0_2_NA_1	B	N	2	B_CD	X
0_NA_0_1_2_NA_2	B	D	2	B_CD	X
0_NA_0_2_2_NA_1	B	C	2	B_CD	X
0_NA_0_2_2_NA_2	B	D	2	B_CD	X
0_NA_1_0_2_NA_2	B	C	2	B_CD	X
0_NA_1_1_2_NA_1	B	N	2	B_CD	X
0_NA_1_1_2_NA_2	B	N	2	B_CD	X
0_NA_1_2_2_NA_1	B	C	2	B_CD	X
0_NA_2_0_2_NA_1	B	D	2	B_CD	X
0_NA_2_0_2_NA_2	B	C	2	B_CD	X
0_NA_2_1_2_NA_1	B	D	2	B_CD	X
0_NA_2_2_2_NA_2	B	N	2	B_CD	X
2_NA_0_0_0_NA_0	B	N	2	B_CD	X
2_NA_0_1_0_NA_1	B	D	2	B_CD	X
2_NA_0_2_0_NA_0	B	C	2	B_CD	X
2_NA_0_2_0_NA_1	B	D	2	B_CD	X
2_NA_1_0_0_NA_1	B	C	2	B_CD	X
2_NA_1_1_0_NA_0	B	N	2	B_CD	X
2_NA_1_1_0_NA_1	B	N	2	B_CD	X
2_NA_1_2_0_NA_0	B	C	2	B_CD	X
2_NA_2_0_0_NA_0	B	D	2	B_CD	X
2_NA_2_0_0_NA_1	B	C	2	B_CD	X
2_NA_2_1_0_NA_0	B	D	2	B_CD	X
2_NA_2_2_0_NA_1	B	N	2	B_CD	X
2_NA_0_0_2_NA_1	B	N	2	B_CD	X
2_NA_0_1_2_NA_2	B	D	2	B_CD	X
2_NA_0_2_2_NA_1	B	C	2	B_CD	X
2_NA_0_2_2_NA_2	B	D	2	B_CD	X
2_NA_1_0_2_NA_2	B	C	2	B_CD	X
2_NA_1_1_2_NA_1	B	N	2	B_CD	X
2_NA_1_1_2_NA_2	B	N	2	B_CD	X
2_NA_1_2_2_NA_1	B	C	2	B_CD	X
2_NA_2_0_2_NA_1	B	D	2	B_CD	X
2_NA_2_0_2_NA_2	B	C	2	B_CD	X
2_NA_2_1_2_NA_1	B	D	2	B_CD	X
2_NA_2_2_2_NA_2	B	N	2	B_CD	X
0_0_NA_NA_0_0_0	B	N	2	C_D	X
0_0_NA_NA_0_2_1	B	N	2	C_D	X
0_1_NA_NA_0_0_0	B	N	2	C_D	X
0_1_NA_NA_2_0_1	B	N	2	C_D	X
0_1_NA_NA_0_2_1	B	N	2	C_D	X
0_1_NA_NA_2_2_2	B	N	2	C_D	X
0_2_NA_NA_2_0_1	B	N	2	C_D	X
0_2_NA_NA_2_2_2	B	N	2	C_D	X
2_0_NA_NA_0_0_0	B	N	2	C_D	X
2_0_NA_NA_0_2_1	B	N	2	C_D	X
2_1_NA_NA_0_0_0	B	N	2	C_D	X
2_1_NA_NA_2_0_1	B	N	2	C_D	X
2_1_NA_NA_0_2_1	B	N	2	C_D	X
2_1_NA_NA_2_2_2	B	N	2	C_D	X
2_2_NA_NA_2_0_1	B	N	2	C_D	X
2_2_NA_NA_2_2_2	B	N	2	C_D	X
0_0_NA_0_NA_0_0	B	N	2	C_AB	X
0_0_NA_1_NA_0_0	B	N	2	C_AB	X
0_0_NA_2_NA_1_0	B	C	2	C_AB	X
0_0_NA_2_NA_1_1	B	D	2	C_AB	X
0_0_NA_0_NA_1_0	B	D	2	C_AB	X
0_0_NA_0_NA_1_1	B	C	2	C_AB	X
0_0_NA_1_NA_2_1	B	N	2	C_AB	X
0_0_NA_2_NA_2_1	B	N	2	C_AB	X
0_1_NA_0_NA_0_0	B	N	2	C_AB	X
0_1_NA_0_NA_0_1	B	N	2	C_AB	X
0_1_NA_1_NA_0_0	B	N	2	C_AB	X
0_1_NA_1_NA_0_1	B	N	2	C_AB	X
0_1_NA_2_NA_1_0	B	C	2	C_AB	X
0_1_NA_2_NA_1_2	B	D	2	C_AB	X
0_1_NA_0_NA_1_0	B	D	2	C_AB	X
0_1_NA_0_NA_1_2	B	C	2	C_AB	X
0_1_NA_1_NA_2_1	B	N	2	C_AB	X
0_1_NA_1_NA_2_2	B	N	2	C_AB	X
0_1_NA_2_NA_2_1	B	N	2	C_AB	X
0_1_NA_2_NA_2_2	B	N	2	C_AB	X
0_2_NA_0_NA_0_1	B	N	2	C_AB	X
0_2_NA_1_NA_0_1	B	N	2	C_AB	X
0_2_NA_2_NA_1_1	B	C	2	C_AB	X
0_2_NA_2_NA_1_2	B	D	2	C_AB	X
0_2_NA_0_NA_1_1	B	D	2	C_AB	X
0_2_NA_0_NA_1_2	B	C	2	C_AB	X
0_2_NA_1_NA_2_2	B	N	2	C_AB	X
0_2_NA_2_NA_2_2	B	N	2	C_AB	X
2_0_NA_0_NA_0_0	B	N	2	C_AB	X
2_0_NA_1_NA_0_0	B	N	2	C_AB	X
2_0_NA_2_NA_1_0	B	C	2	C_AB	X
2_0_NA_2_NA_1_1	B	D	2	C_AB	X
2_0_NA_0_NA_1_0	B	D	2	C_AB	X
2_0_NA_0_NA_1_1	B	C	2	C_AB	X
2_0_NA_1_NA_2_1	B	N	2	C_AB	X
2_0_NA_2_NA_2_1	B	N	2	C_AB	X
2_1_NA_0_NA_0_0	B	N	2	C_AB	X
2_1_NA_0_NA_0_1	B	N	2	C_AB	X
2_1_NA_1_NA_0_0	B	N	2	C_AB	X
2_1_NA_1_NA_0_1	B	N	2	C_AB	X
2_1_NA_2_NA_1_0	B	C	2	C_AB	X
2_1_NA_2_NA_1_2	B	D	2	C_AB	X
2_1_NA_0_NA_1_0	B	D	2	C_AB	X
2_1_NA_0_NA_1_2	B	C	2	C_AB	X
2_1_NA_1_NA_2_1	B	N	2	C_AB	X
2_1_NA_1_NA_2_2	B	N	2	C_AB	X
2_1_NA_2_NA_2_1	B	N	2	C_AB	X
2_1_NA_2_NA_2_2	B	N	2	C_AB	X
2_2_NA_0_NA_0_1	B	N	2	C_AB	X
2_2_NA_1_NA_0_1	B	N	2	C_AB	X
2_2_NA_2_NA_1_1	B	C	2	C_AB	X
2_2_NA_2_NA_1_2	B	D	2	C_AB	X
2_2_NA_0_NA_1_1	B	D	2	C_AB	X
2_2_NA_0_NA_1_2	B	C	2	C_AB	X
2_2_NA_1_NA_2_2	B	N	2	C_AB	X
2_2_NA_2_NA_2_2	B	N	2	C_AB	X
0_0_NA_2_0_NA_0	B	C	2	C_CD	X
0_0_NA_0_0_NA_1	B	C	2	C_CD	X
0_1_NA_2_0_NA_0	B	C	2	C_CD	X
0_1_NA_2_2_NA_1	B	C	2	C_CD	X
0_1_NA_0_0_NA_1	B	C	2	C_CD	X
0_1_NA_0_2_NA_2	B	C	2	C_CD	X
0_2_NA_2_2_NA_1	B	C	2	C_CD	X
0_2_NA_0_2_NA_2	B	C	2	C_CD	X
2_0_NA_2_0_NA_0	B	C	2	C_CD	X
2_0_NA_0_0_NA_1	B	C	2	C_CD	X
2_1_NA_2_0_NA_0	B	C	2	C_CD	X
2_1_NA_2_2_NA_1	B	C	2	C_CD	X
2_1_NA_0_0_NA_1	B	C	2	C_CD	X
2_1_NA_0_2_NA_2	B	C	2	C_CD	X
2_2_NA_2_2_NA_1	B	C	2	C_CD	X
2_2_NA_0_2_NA_2	B	C	2	C_CD	X
0_0_0_NA_NA_0_0	B	N	2	D_AB	X
0_0_0_NA_NA_1_0	B	C	2	D_AB	X
0_0_0_NA_NA_1_1	B	D	2	D_AB	X
0_0_1_NA_NA_0_0	B	N	2	D_AB	X
0_0_1_NA_NA_2_1	B	N	2	D_AB	X
0_0_2_NA_NA_1_0	B	D	2	D_AB	X
0_0_2_NA_NA_1_1	B	C	2	D_AB	X
0_0_2_NA_NA_2_1	B	N	2	D_AB	X
0_1_0_NA_NA_0_0	B	N	2	D_AB	X
0_1_0_NA_NA_0_1	B	N	2	D_AB	X
0_1_0_NA_NA_1_0	B	C	2	D_AB	X
0_1_0_NA_NA_1_2	B	D	2	D_AB	X
0_1_1_NA_NA_0_0	B	N	2	D_AB	X
0_1_1_NA_NA_0_1	B	N	2	D_AB	X
0_1_1_NA_NA_2_1	B	N	2	D_AB	X
0_1_1_NA_NA_2_2	B	N	2	D_AB	X
0_1_2_NA_NA_1_0	B	D	2	D_AB	X
0_1_2_NA_NA_1_2	B	C	2	D_AB	X
0_1_2_NA_NA_2_1	B	N	2	D_AB	X
0_1_2_NA_NA_2_2	B	N	2	D_AB	X
0_2_0_NA_NA_0_1	B	N	2	D_AB	X
0_2_0_NA_NA_1_1	B	C	2	D_AB	X
0_2_0_NA_NA_1_2	B	D	2	D_AB	X
0_2_1_NA_NA_0_1	B	N	2	D_AB	X
0_2_1_NA_NA_2_2	B	N	2	D_AB	X
0_2_2_NA_NA_1_1	B	D	2	D_AB	X
0_2_2_NA_NA_1_2	B	C	2	D_AB	X
0_2_2_NA_NA_2_2	B	N	2	D_AB	X
2_0_0_NA_NA_0_0	B	N	2	D_AB	X
2_0_0_NA_NA_1_0	B	C	2	D_AB	X
2_0_0_NA_NA_1_1	B	D	2	D_AB	X
2_0_1_NA_NA_0_0	B	N	2	D_AB	X
2_0_1_NA_NA_2_1	B	N	2	D_AB	X
2_0_2_NA_NA_1_0	B	D	2	D_AB	X
2_0_2_NA_NA_1_1	B	C	2	D_AB	X
2_0_2_NA_NA_2_1	B	N	2	D_AB	X
2_1_0_NA_NA_0_0	B	N	2	D_AB	X
2_1_0_NA_NA_0_1	B	N	2	D_AB	X
2_1_0_NA_NA_1_0	B	C	2	D_AB	X
2_1_0_NA_NA_1_2	B	D	2	D_AB	X
2_1_1_NA_NA_0_0	B	N	2	D_AB	X
2_1_1_NA_NA_0_1	B	N	2	D_AB	X
2_1_1_NA_NA_2_1	B	N	2	D_AB	X
2_1_1_NA_NA_2_2	B	N	2	D_AB	X
2_1_2_NA_NA_1_0	B	D	2	D_AB	X
2_1_2_NA_NA_1_2	B	C	2	D_AB	X
2_1_2_NA_NA_2_1	B	N	2	D_AB	X
2_1_2_NA_NA_2_2	B	N	2	D_AB	X
2_2_0_NA_NA_0_1	B	N	2	D_AB	X
2_2_0_NA_NA_1_1	B	C	2	D_AB	X
2_2_0_NA_NA_1_2	B	D	2	D_AB	X
2_2_1_NA_NA_0_1	B	N	2	D_AB	X
2_2_1_NA_NA_2_2	B	N	2	D_AB	X
2_2_2_NA_NA_1_1	B	D	2	D_AB	X
2_2_2_NA_NA_1_2	B	C	2	D_AB	X
2_2_2_NA_NA_2_2	B	N	2	D_AB	X
0_0_0_NA_0_NA_1	B	D	2	D_CD	X
0_0_2_NA_0_NA_0	B	D	2	D_CD	X
0_1_0_NA_0_NA_1	B	D	2	D_CD	X
0_1_0_NA_2_NA_2	B	D	2	D_CD	X
0_1_2_NA_0_NA_0	B	D	2	D_CD	X
0_1_2_NA_2_NA_1	B	D	2	D_CD	X
0_2_0_NA_2_NA_2	B	D	2	D_CD	X
0_2_2_NA_2_NA_1	B	D	2	D_CD	X
2_0_0_NA_0_NA_1	B	D	2	D_CD	X
2_0_2_NA_0_NA_0	B	D	2	D_CD	X
2_1_0_NA_0_NA_1	B	D	2	D_CD	X
2_1_0_NA_2_NA_2	B	D	2	D_CD	X
2_1_2_NA_0_NA_0	B	D	2	D_CD	X
2_1_2_NA_2_NA_1	B	D	2	D_CD	X
2_2_0_NA_2_NA_2	B	D	2	D_CD	X
2_2_2_NA_2_NA_1	B	D	2	D_CD	X
0_0_0_0_NA_NA_0	B	N	2	AB_CD	X
0_0_0_1_NA_NA_1	B	D	2	AB_CD	X
0_0_0_2_NA_NA_0	B	C	2	AB_CD	X
0_0_0_2_NA_NA_1	B	D	2	AB_CD	X
0_0_1_0_NA_NA_1	B	C	2	AB_CD	X
0_0_1_1_NA_NA_0	B	N	2	AB_CD	X
0_0_1_1_NA_NA_1	B	N	2	AB_CD	X
0_0_1_2_NA_NA_0	B	C	2	AB_CD	X
0_0_2_0_NA_NA_0	B	D	2	AB_CD	X
0_0_2_0_NA_NA_1	B	C	2	AB_CD	X
0_0_2_1_NA_NA_0	B	D	2	AB_CD	X
0_0_2_2_NA_NA_1	B	N	2	AB_CD	X
0_1_0_0_NA_NA_0	B	N	2	AB_CD	X
0_1_0_0_NA_NA_1	B	N	2	AB_CD	X
0_1_0_1_NA_NA_2	B	D	2	AB_CD	X
0_1_0_2_NA_NA_0	B	C	2	AB_CD	X
0_1_0_2_NA_NA_2	B	D	2	AB_CD	X
0_1_1_0_NA_NA_2	B	C	2	AB_CD	X
0_1_1_1_NA_NA_0	B	N	2	AB_CD	X
0_1_1_1_NA_NA_1	B	N	2	AB_CD	X
0_1_1_1_NA_NA_2	B	N	2	AB_CD	X
0_1_1_2_NA_NA_0	B	C	2	AB_CD	X
0_1_2_0_NA_NA_0	B	D	2	AB_CD	X
0_1_2_0_NA_NA_2	B	C	2	AB_CD	X
0_1_2_1_NA_NA_0	B	D	2	AB_CD	X
0_1_2_2_NA_NA_1	B	N	2	AB_CD	X
0_1_2_2_NA_NA_2	B	N	2	AB_CD	X
0_2_0_0_NA_NA_1	B	N	2	AB_CD	X
0_2_0_1_NA_NA_2	B	D	2	AB_CD	X
0_2_0_2_NA_NA_1	B	C	2	AB_CD	X
0_2_0_2_NA_NA_2	B	D	2	AB_CD	X
0_2_1_0_NA_NA_2	B	C	2	AB_CD	X
0_2_1_1_NA_NA_1	B	N	2	AB_CD	X
0_2_1_1_NA_NA_2	B	N	2	AB_CD	X
